               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 129,             0.03631,            0.050112,           0.0078217,             0.60959,             0.70121,             0.65894,             0.43716,            0.033435,            0.022392,            0.015989,           0.0087328,           0.0087328,           0.0087328
                 130,            0.035113,            0.051123,           0.0061987,             0.57653,             0.77159,             0.68313,             0.45945,            0.035724,            0.023825,            0.014748,           0.0087229,           0.0087229,           0.0087229
                 131,            0.038831,            0.053751,           0.0053581,             0.66507,             0.63946,             0.69258,             0.45731,            0.036116,            0.023132,            0.014035,            0.008713,            0.008713,            0.008713
                 132,             0.03606,            0.055361,           0.0059684,             0.52879,             0.83163,             0.67498,             0.45684,            0.036747,            0.022948,            0.015293,           0.0087031,           0.0087031,           0.0087031
                 133,             0.03495,            0.057675,            0.005191,             0.53253,             0.76531,             0.66454,             0.47171,            0.036438,            0.021501,            0.015362,           0.0086932,           0.0086932,           0.0086932
                 134,            0.037813,            0.055395,           0.0069346,             0.46769,             0.59864,             0.59738,             0.43513,            0.034242,            0.021555,            0.016559,           0.0086833,           0.0086833,           0.0086833
                 135,            0.033986,            0.048019,            0.005819,             0.52604,             0.60884,             0.59565,             0.42487,              0.0356,            0.021867,            0.017029,           0.0086734,           0.0086734,           0.0086734
                 136,            0.038226,            0.058083,           0.0051999,             0.42202,             0.56035,             0.56134,             0.39547,            0.035704,             0.02271,            0.017847,           0.0086635,           0.0086635,           0.0086635
                 137,            0.036671,            0.048924,           0.0062381,             0.48463,             0.62245,             0.55671,             0.40079,            0.035377,            0.022128,            0.017633,           0.0086536,           0.0086536,           0.0086536
                 138,            0.034224,            0.051766,           0.0046631,             0.57802,             0.60714,             0.59515,             0.41122,            0.036623,            0.023996,             0.01611,           0.0086437,           0.0086437,           0.0086437
                 139,            0.037535,            0.054835,           0.0046424,             0.56181,             0.65289,             0.63392,             0.44082,            0.036142,            0.024477,            0.016027,           0.0086338,           0.0086338,           0.0086338
                 140,             0.03781,             0.05082,           0.0055307,              0.5652,             0.67857,             0.65377,             0.45863,             0.03794,            0.025934,            0.016293,           0.0086239,           0.0086239,           0.0086239
                 141,            0.033693,            0.053655,           0.0064721,             0.55005,             0.68367,              0.6329,             0.44932,            0.036833,            0.023466,            0.016053,            0.008614,            0.008614,            0.008614
                 142,            0.035916,            0.053499,           0.0044422,             0.51397,             0.66783,             0.61447,             0.43939,            0.036921,            0.022775,            0.016717,           0.0086041,           0.0086041,           0.0086041
                 143,            0.036074,            0.049279,           0.0053359,             0.57595,                0.75,             0.64719,             0.43566,            0.040086,            0.024704,            0.014932,           0.0085942,           0.0085942,           0.0085942
                 144,            0.034945,            0.055882,           0.0060866,             0.58669,             0.77721,             0.68451,             0.48119,            0.040686,            0.026481,            0.014013,           0.0085843,           0.0085843,           0.0085843
                 145,            0.036005,            0.051293,           0.0050151,             0.56376,             0.68362,             0.63429,             0.43298,            0.038167,            0.025645,            0.012497,           0.0085744,           0.0085744,           0.0085744
                 146,            0.032389,            0.056689,           0.0074885,             0.59847,             0.68707,             0.62964,             0.43613,            0.036043,            0.025728,            0.012372,           0.0085645,           0.0085645,           0.0085645
                 147,             0.03514,            0.051766,           0.0053342,             0.55831,             0.80272,             0.67778,             0.46532,            0.036888,            0.024138,            0.012216,           0.0085546,           0.0085546,           0.0085546
                 148,            0.037936,            0.053217,           0.0052638,             0.57432,             0.73341,             0.65385,             0.46536,            0.034982,            0.023684,            0.013265,           0.0085447,           0.0085447,           0.0085447
                 149,            0.033107,             0.05181,           0.0047292,             0.55834,             0.68878,             0.62203,             0.44488,            0.035474,            0.022422,            0.014283,           0.0085348,           0.0085348,           0.0085348
                 150,            0.035214,            0.051783,           0.0051361,             0.49189,             0.62245,              0.5999,             0.41912,            0.035615,            0.022713,             0.01605,           0.0085249,           0.0085249,           0.0085249
                 151,            0.034841,            0.045477,           0.0045391,             0.52306,             0.64116,             0.59414,             0.41953,            0.035836,            0.022877,            0.015256,            0.008515,            0.008515,            0.008515
                 152,            0.036049,            0.054608,           0.0061997,             0.60608,              0.5733,             0.58316,              0.4124,            0.036129,            0.021322,            0.015692,           0.0085051,           0.0085051,           0.0085051
                 153,            0.032999,            0.052733,            0.007001,             0.46614,             0.60374,             0.56676,             0.39607,            0.036617,            0.021949,            0.016709,           0.0084952,           0.0084952,           0.0084952
                 154,            0.033873,            0.050923,           0.0048846,             0.54801,             0.60374,             0.59275,             0.41147,            0.035039,            0.022109,            0.015562,           0.0084853,           0.0084853,           0.0084853
                 155,            0.039687,            0.050606,           0.0044146,             0.65576,             0.59694,             0.64274,             0.44502,            0.034775,            0.021162,             0.01394,           0.0084754,           0.0084754,           0.0084754
                 156,            0.035778,            0.047358,           0.0050717,             0.64857,             0.63347,             0.67296,             0.47122,            0.034837,             0.02126,            0.012864,           0.0084655,           0.0084655,           0.0084655
                 157,            0.033767,            0.051373,           0.0047942,             0.75715,             0.62031,             0.71591,             0.50392,             0.03415,            0.021551,            0.012049,           0.0084556,           0.0084556,           0.0084556
                 158,            0.037175,            0.051045,            0.004243,             0.67504,             0.68878,             0.71626,              0.5172,            0.033515,            0.021942,            0.011168,           0.0084457,           0.0084457,           0.0084457
                 159,            0.035714,            0.049954,           0.0034913,             0.69246,             0.66837,              0.7271,             0.48596,             0.03469,            0.023663,            0.011128,           0.0084358,           0.0084358,           0.0084358
                 160,            0.034579,            0.052957,           0.0044471,             0.71661,             0.65476,             0.69728,             0.47628,            0.035942,            0.022772,            0.013025,           0.0084259,           0.0084259,           0.0084259
                 161,            0.035464,            0.049499,           0.0048879,             0.53072,             0.63265,             0.61909,             0.44054,            0.033911,             0.02137,            0.016528,            0.008416,            0.008416,            0.008416
                 162,            0.034022,            0.050674,           0.0040188,             0.57627,             0.57993,             0.63714,             0.44651,            0.034759,            0.021151,             0.01707,           0.0084061,           0.0084061,           0.0084061
                 163,            0.034293,            0.050379,           0.0041186,             0.73452,             0.56973,             0.66424,             0.46603,            0.036188,            0.021414,            0.017051,           0.0083962,           0.0083962,           0.0083962
                 164,            0.033532,            0.046524,           0.0043348,             0.49915,             0.69898,             0.69141,             0.48171,            0.037648,            0.020954,            0.015497,           0.0083863,           0.0083863,           0.0083863
                 165,            0.031827,            0.048569,           0.0064766,             0.55266,             0.85917,             0.68689,             0.47263,            0.041279,            0.022416,            0.014272,           0.0083764,           0.0083764,           0.0083764
                 166,            0.036988,            0.050375,           0.0038795,             0.53873,             0.80272,             0.68972,             0.46805,            0.040249,            0.022277,            0.014816,           0.0083665,           0.0083665,           0.0083665
                 167,            0.030508,             0.05171,           0.0056333,             0.54188,             0.87353,             0.68913,             0.45426,            0.036157,            0.022919,            0.015464,           0.0083566,           0.0083566,           0.0083566
                 168,            0.035561,            0.053553,           0.0038276,             0.52318,              0.7466,              0.6543,             0.46796,            0.033584,            0.021817,              0.0152,           0.0083467,           0.0083467,           0.0083467
                 169,            0.032135,            0.052901,           0.0054206,             0.53101,             0.69898,             0.63621,             0.42018,            0.036432,            0.022444,            0.015765,           0.0083368,           0.0083368,           0.0083368
                 170,            0.035562,            0.052039,           0.0047963,             0.56441,             0.69898,             0.62708,             0.44446,            0.035717,            0.023617,            0.015937,           0.0083269,           0.0083269,           0.0083269
                 171,            0.039109,            0.048104,           0.0037447,             0.55899,             0.70107,             0.62636,             0.43927,            0.035905,            0.023574,            0.016013,            0.008317,            0.008317,            0.008317
                 172,            0.035867,            0.049717,           0.0046556,             0.54885,             0.64116,             0.60752,             0.42759,             0.03812,            0.023368,            0.016439,           0.0083071,           0.0083071,           0.0083071
                 173,            0.032012,            0.049825,           0.0045024,             0.52935,             0.66497,             0.57488,             0.41922,            0.037102,            0.024664,            0.016694,           0.0082972,           0.0082972,           0.0082972
                 174,             0.03291,            0.049749,           0.0045415,             0.50076,             0.68878,             0.57477,             0.41795,            0.035964,            0.022634,            0.017886,           0.0082873,           0.0082873,           0.0082873
                 175,            0.033491,            0.044395,           0.0047442,             0.50462,             0.73072,             0.57061,             0.41137,            0.036257,            0.022988,            0.020215,           0.0082774,           0.0082774,           0.0082774
                 176,            0.037744,            0.054106,           0.0039683,               0.482,              0.7311,             0.57234,             0.40071,            0.035764,            0.022094,            0.020032,           0.0082675,           0.0082675,           0.0082675
                 177,            0.033285,            0.051006,           0.0033572,             0.48011,             0.68537,             0.56885,             0.40169,            0.034377,              0.0212,            0.019575,           0.0082576,           0.0082576,           0.0082576
                 178,            0.036813,            0.055044,           0.0048786,             0.48791,             0.63265,             0.56153,             0.40508,            0.034318,            0.022758,            0.018718,           0.0082477,           0.0082477,           0.0082477
                 179,            0.034725,              0.0535,            0.004181,             0.48246,             0.61425,             0.54319,             0.39475,            0.033851,            0.021699,            0.018556,           0.0082378,           0.0082378,           0.0082378
                 180,            0.034864,            0.056514,           0.0044504,             0.42978,             0.57483,             0.54234,              0.3822,            0.035297,            0.021428,            0.018897,           0.0082279,           0.0082279,           0.0082279
                 181,            0.036301,            0.050084,           0.0032975,               0.453,             0.65646,             0.57276,             0.40436,            0.034739,            0.021027,            0.017176,            0.008218,            0.008218,            0.008218
                 182,            0.031187,            0.046696,           0.0021926,              0.4654,             0.60566,             0.59918,             0.42362,            0.035264,            0.021142,            0.016217,           0.0082081,           0.0082081,           0.0082081
                 183,            0.035275,            0.052747,           0.0054205,             0.56904,             0.70533,             0.64375,             0.46171,              0.0322,            0.021107,            0.015692,           0.0081982,           0.0081982,           0.0081982
                 184,            0.034058,            0.052965,           0.0078866,             0.64446,             0.66497,             0.67272,             0.49466,            0.032099,            0.022036,            0.015878,           0.0081883,           0.0081883,           0.0081883
                 185,            0.036541,            0.050288,           0.0045742,             0.62553,             0.66189,             0.65482,             0.47727,            0.032093,            0.022107,            0.016763,           0.0081784,           0.0081784,           0.0081784
                 186,            0.035179,            0.052361,           0.0047455,             0.61979,             0.62585,              0.6264,             0.45248,            0.031377,            0.022218,            0.017468,           0.0081685,           0.0081685,           0.0081685
                 187,            0.033881,            0.048231,           0.0037573,             0.61365,             0.60515,             0.56716,             0.40119,            0.032591,            0.022393,            0.018901,           0.0081586,           0.0081586,           0.0081586
                 188,            0.036006,             0.05308,           0.0048906,             0.52384,             0.62245,             0.53213,             0.37505,            0.032735,            0.021442,            0.020152,           0.0081487,           0.0081487,           0.0081487
                 189,             0.03305,            0.057082,           0.0029814,             0.66433,             0.60911,               0.608,             0.41797,            0.033566,            0.021587,            0.018321,           0.0081388,           0.0081388,           0.0081388
                 190,            0.034249,            0.051084,           0.0053972,             0.68669,             0.59694,             0.60997,             0.41677,             0.03386,            0.021826,            0.018738,           0.0081289,           0.0081289,           0.0081289
                 191,            0.030249,            0.048542,           0.0030936,             0.66928,             0.59184,             0.61402,             0.41187,            0.035723,            0.022631,             0.01784,            0.008119,            0.008119,            0.008119
                 192,            0.036955,            0.050871,           0.0051398,             0.67894,             0.59184,             0.63724,             0.44163,            0.035258,            0.022028,            0.018585,           0.0081091,           0.0081091,           0.0081091
                 193,            0.030637,            0.050737,           0.0032131,             0.55776,             0.64116,             0.61755,             0.43536,            0.035598,            0.021841,            0.017997,           0.0080992,           0.0080992,           0.0080992
                 194,            0.031379,            0.049416,           0.0035396,             0.64377,             0.59694,             0.60092,              0.4342,            0.037164,            0.021476,            0.017432,           0.0080893,           0.0080893,           0.0080893
                 195,            0.036216,            0.049274,           0.0038002,             0.49315,             0.63095,             0.57836,             0.42866,             0.03674,            0.022395,             0.01754,           0.0080794,           0.0080794,           0.0080794
                 196,            0.033949,            0.052239,           0.0041371,             0.51721,             0.64966,             0.55972,             0.40758,            0.037091,            0.022619,             0.01895,           0.0080695,           0.0080695,           0.0080695
                 197,             0.03542,            0.053192,           0.0032213,              0.4831,             0.60204,             0.54947,             0.40218,            0.037045,            0.022386,            0.019932,           0.0080596,           0.0080596,           0.0080596
                 198,            0.035483,            0.048412,            0.007891,             0.45399,             0.54082,             0.53258,             0.38735,            0.037574,             0.02294,            0.021834,           0.0080497,           0.0080497,           0.0080497
                 199,            0.031937,            0.049957,           0.0051868,             0.44378,              0.5119,             0.53656,             0.39388,            0.037331,            0.022185,            0.019325,           0.0080398,           0.0080398,           0.0080398
                 200,            0.033464,            0.047321,           0.0052077,              0.3765,              0.5034,              0.5217,             0.38604,            0.037406,             0.02248,            0.018755,           0.0080299,           0.0080299,           0.0080299
                 201,            0.031404,            0.052952,           0.0048092,             0.44777,             0.57483,             0.53566,             0.39272,            0.035406,            0.023159,            0.018485,             0.00802,             0.00802,             0.00802
                 202,            0.033506,            0.048553,           0.0034284,             0.51817,             0.69388,             0.57604,             0.41545,            0.035334,            0.022795,            0.017008,           0.0080101,           0.0080101,           0.0080101
                 203,            0.030903,            0.046686,           0.0038293,               0.502,             0.60374,             0.59245,             0.41854,            0.035351,            0.023742,            0.018138,           0.0080002,           0.0080002,           0.0080002
                 204,            0.035809,            0.048915,           0.0031694,             0.45215,             0.56905,             0.56335,             0.37552,            0.032783,             0.02336,            0.018505,           0.0079903,           0.0079903,           0.0079903
                 205,            0.035268,            0.045416,           0.0044316,             0.42196,             0.53231,             0.53382,             0.38008,            0.032465,            0.022415,            0.019525,           0.0079804,           0.0079804,           0.0079804
                 206,            0.037153,            0.048462,           0.0036493,             0.61862,              0.4932,             0.52633,             0.35909,            0.032486,            0.022213,            0.020048,           0.0079705,           0.0079705,           0.0079705
                 207,            0.031839,            0.049268,           0.0032029,             0.40216,              0.5034,             0.52326,             0.37749,            0.035455,            0.022697,            0.019781,           0.0079606,           0.0079606,           0.0079606
                 208,            0.031479,            0.047104,           0.0025632,             0.38944,             0.49936,             0.55033,             0.37834,            0.036774,            0.022574,            0.019038,           0.0079507,           0.0079507,           0.0079507
                 209,            0.036508,             0.04654,           0.0039169,             0.59457,             0.59354,             0.58674,              0.4243,             0.03584,            0.023393,            0.017697,           0.0079408,           0.0079408,           0.0079408
                 210,            0.032212,             0.04789,           0.0034495,             0.66388,             0.58844,              0.6192,             0.44954,            0.035086,            0.024281,            0.016801,           0.0079309,           0.0079309,           0.0079309
                 211,            0.031468,            0.048763,           0.0024563,             0.56483,             0.63095,             0.59731,             0.43113,            0.034509,            0.024159,            0.016498,            0.007921,            0.007921,            0.007921
                 212,            0.035913,            0.051917,           0.0037442,              0.5743,             0.66264,             0.60645,              0.4438,            0.032249,            0.024315,            0.017068,           0.0079111,           0.0079111,           0.0079111
                 213,            0.030869,            0.047708,           0.0029342,             0.53169,             0.58844,             0.58605,             0.40562,            0.035381,             0.02498,            0.017252,           0.0079012,           0.0079012,           0.0079012
                 214,            0.035517,            0.051683,           0.0035174,             0.49472,             0.56973,             0.59776,             0.43539,            0.033073,            0.023873,            0.017675,           0.0078913,           0.0078913,           0.0078913
                 215,            0.031394,            0.046806,           0.0035558,             0.62716,             0.53571,             0.61281,             0.42934,            0.036363,            0.024577,            0.017934,           0.0078814,           0.0078814,           0.0078814
                 216,            0.034607,            0.055478,           0.0030044,             0.65479,             0.55102,             0.62582,             0.44657,            0.035188,            0.023725,            0.017958,           0.0078715,           0.0078715,           0.0078715
                 217,            0.036194,            0.051938,           0.0022127,             0.55968,             0.55102,             0.60065,             0.43321,            0.032671,            0.023355,            0.018086,           0.0078616,           0.0078616,           0.0078616
                 218,            0.033767,            0.052543,            0.003502,             0.59674,             0.55612,             0.60237,             0.43036,            0.031876,            0.024885,             0.01755,           0.0078517,           0.0078517,           0.0078517
                 219,            0.033485,            0.050082,           0.0040087,             0.84932,             0.55073,             0.66423,             0.46714,            0.032979,            0.024539,             0.01605,           0.0078418,           0.0078418,           0.0078418
                 220,               0.036,            0.051652,           0.0036822,             0.60623,             0.64626,             0.71139,             0.50973,             0.03285,            0.023701,            0.013837,           0.0078319,           0.0078319,           0.0078319
                 221,            0.031218,            0.046152,           0.0039185,             0.83216,             0.60714,             0.70022,             0.48992,            0.034041,             0.02455,            0.012821,            0.007822,            0.007822,            0.007822
                 222,            0.035545,            0.055908,           0.0026071,              0.8898,             0.55442,             0.67446,             0.49923,            0.033317,            0.024164,            0.013561,           0.0078121,           0.0078121,           0.0078121
                 223,            0.031825,             0.04756,           0.0033924,             0.77208,             0.57483,             0.65443,              0.4775,            0.032975,            0.023438,            0.014622,           0.0078022,           0.0078022,           0.0078022
                 224,            0.029418,            0.049785,            0.005124,             0.52473,             0.62755,             0.63956,             0.46353,            0.031819,             0.02288,             0.01503,           0.0077923,           0.0077923,           0.0077923
                 225,            0.031383,            0.044855,           0.0026975,             0.62223,              0.6704,             0.67403,             0.48161,             0.03483,            0.022873,            0.015707,           0.0077824,           0.0077824,           0.0077824
                 226,            0.033785,            0.047831,           0.0031457,             0.61342,             0.61961,             0.67366,             0.48301,            0.033842,            0.023277,            0.015969,           0.0077725,           0.0077725,           0.0077725
                 227,            0.031766,            0.052944,           0.0043517,             0.63727,             0.59354,             0.67079,             0.48785,            0.036404,            0.023995,            0.017258,           0.0077626,           0.0077626,           0.0077626
                 228,            0.029803,            0.047917,           0.0025415,             0.65681,             0.68878,             0.66714,             0.48489,            0.039057,            0.024996,            0.018153,           0.0077527,           0.0077527,           0.0077527
                 229,            0.032735,            0.050713,           0.0035406,             0.53489,             0.55102,             0.61377,             0.44757,            0.037178,            0.023932,            0.019711,           0.0077428,           0.0077428,           0.0077428
                 230,            0.032809,            0.047586,           0.0030525,             0.44371,              0.5034,             0.58023,             0.42696,            0.035798,            0.023097,            0.020769,           0.0077329,           0.0077329,           0.0077329
                 231,            0.031737,            0.051151,           0.0033193,             0.46764,             0.53231,             0.58089,              0.4263,            0.034817,            0.022603,            0.019869,            0.007723,            0.007723,            0.007723
                 232,            0.034696,             0.04917,           0.0031573,             0.48415,             0.57483,             0.57331,             0.39393,             0.03606,            0.023464,             0.01851,           0.0077131,           0.0077131,           0.0077131
                 233,            0.031556,            0.048237,           0.0052208,             0.49221,             0.60374,             0.57439,             0.43534,            0.033384,              0.0226,             0.01877,           0.0077032,           0.0077032,           0.0077032
                 234,            0.031087,            0.049021,           0.0069382,             0.46707,             0.57993,              0.5451,             0.40969,             0.03415,            0.022573,            0.022017,           0.0076933,           0.0076933,           0.0076933
                 235,            0.033374,            0.047521,           0.0036503,             0.42636,             0.55324,              0.5415,             0.39468,             0.03748,            0.023127,            0.023371,           0.0076834,           0.0076834,           0.0076834
                 236,            0.031115,            0.043468,           0.0030209,             0.46977,             0.60374,             0.56196,             0.40441,            0.037636,            0.023239,            0.022826,           0.0076735,           0.0076735,           0.0076735
                 237,            0.033014,            0.046416,           0.0035144,             0.53658,             0.66954,             0.61275,             0.45052,             0.03691,            0.023319,            0.019138,           0.0076636,           0.0076636,           0.0076636
                 238,            0.032164,            0.052445,           0.0040774,             0.64933,             0.59184,             0.62738,             0.46396,            0.036661,            0.023273,            0.017745,           0.0076537,           0.0076537,           0.0076537
                 239,            0.033089,            0.047308,           0.0040622,              0.7589,              0.5468,             0.64717,             0.47501,            0.041897,            0.024167,            0.017435,           0.0076438,           0.0076438,           0.0076438
                 240,            0.029054,            0.048643,           0.0034885,             0.80045,             0.55593,             0.67637,             0.50295,            0.039756,            0.023751,            0.017591,           0.0076339,           0.0076339,           0.0076339
                 241,            0.035547,            0.045951,           0.0042523,             0.75449,             0.56376,             0.67129,             0.50569,            0.036768,            0.023041,            0.018169,            0.007624,            0.007624,            0.007624
                 242,            0.031111,            0.048089,           0.0026599,             0.62814,             0.63224,             0.65672,             0.48356,            0.036193,            0.022859,            0.019004,           0.0076141,           0.0076141,           0.0076141
                 243,            0.029705,            0.050389,            0.003176,             0.66143,             0.60714,             0.65914,             0.49115,            0.034635,             0.02253,            0.019064,           0.0076042,           0.0076042,           0.0076042
                 244,            0.032265,            0.046079,           0.0040622,             0.75024,             0.57619,              0.6409,             0.47503,            0.033446,            0.022137,            0.019897,           0.0075943,           0.0075943,           0.0075943
                 245,            0.036881,            0.050341,           0.0030938,             0.69919,             0.57757,             0.63745,             0.45703,            0.035862,            0.022875,            0.020459,           0.0075844,           0.0075844,           0.0075844
                 246,            0.032445,            0.050597,           0.0031961,             0.64876,             0.58667,             0.61947,             0.44831,            0.035944,            0.022312,            0.020729,           0.0075745,           0.0075745,           0.0075745
                 247,            0.034221,            0.045745,           0.0047456,             0.61415,             0.56539,             0.59548,             0.44178,            0.035072,            0.022485,            0.020463,           0.0075646,           0.0075646,           0.0075646
                 248,            0.030735,            0.051889,           0.0036408,             0.55004,             0.56973,             0.56777,             0.42696,            0.034002,            0.022433,            0.020195,           0.0075547,           0.0075547,           0.0075547
                 249,            0.031206,            0.044712,           0.0031473,             0.51576,             0.56463,             0.55954,             0.41979,             0.03328,            0.022557,            0.019685,           0.0075448,           0.0075448,           0.0075448
                 250,            0.031662,            0.046046,           0.0036212,              0.5216,             0.62181,             0.55449,             0.41626,            0.034564,            0.022539,            0.018894,           0.0075349,           0.0075349,           0.0075349
                 251,            0.032637,            0.052378,           0.0028001,             0.48294,             0.57139,             0.53852,             0.39129,            0.035507,            0.024754,            0.018071,            0.007525,            0.007525,            0.007525
                 252,            0.030653,            0.047164,           0.0029258,             0.52055,             0.59864,             0.53198,             0.38766,            0.033004,            0.024637,              0.0181,           0.0075151,           0.0075151,           0.0075151
                 253,            0.036579,               0.049,           0.0032979,             0.52974,             0.60374,             0.56141,              0.4162,            0.033185,            0.022542,             0.01761,           0.0075052,           0.0075052,           0.0075052
                 254,            0.033684,            0.052503,           0.0032097,             0.58318,             0.59727,             0.57591,             0.43275,            0.033662,            0.022601,            0.017873,           0.0074953,           0.0074953,           0.0074953
                 255,            0.031927,            0.049251,           0.0035213,             0.53663,             0.57993,             0.56738,             0.41579,            0.034349,            0.022946,            0.017873,           0.0074854,           0.0074854,           0.0074854
                 256,            0.031198,            0.046059,           0.0028443,             0.58593,             0.62245,             0.57258,             0.42106,            0.033822,            0.022608,            0.017859,           0.0074755,           0.0074755,           0.0074755
                 257,             0.03097,            0.046911,           0.0035867,             0.56573,             0.61103,             0.59245,             0.43222,            0.033344,            0.023232,            0.017825,           0.0074656,           0.0074656,           0.0074656
                 258,            0.032131,            0.046209,           0.0025077,              0.5431,             0.57993,             0.58236,             0.42784,            0.033042,            0.022794,            0.018298,           0.0074557,           0.0074557,           0.0074557
